time,FluxChecker-I,FluxChecker-V,SIADensity
67.264651737071,0.044147669949206,679428280.1218,6107272.2137836
67.764651737071,0.04349982755277,684468948.28156,6152582.2137082
68.264651737071,0.042866141501149,689509614.88092,6197892.2136344
68.764651737071,0.042246202324268,694550279.95021,6243202.213563
69.264651737071,0.041639615248363,699590943.52542,6288512.2134912
69.764651737071,0.041045999570722,704631605.6363,6333822.2134227
70.264651737071,0.040464988062902,709672266.31752,6379132.2133549
70.764651737071,0.039896226397945,714712925.59549,6424442.2132884
71.264651737071,0.039339372615477,719753583.49923,6469752.2132233
71.764651737071,0.038794096602677,724794240.06244,6515062.2131622
72.264651737071,0.038260079610237,729834895.30784,6560372.2131004
72.764651737071,0.037737013779894,734875549.26531,6605682.2130401
73.264651737071,0.037224601708465,739916201.95808,6650992.2129807
73.764651737071,0.036722556017229,744956853.41386,6696302.2129231
74.264651737071,0.036230598953469,749997503.66057,6741612.2128642
74.764651737071,0.035748462005894,755038152.71658,6786922.2128083
75.264651737071,0.035275885535744,760078800.60925,6832232.2127535
75.764651737071,0.034812618431753,765119447.36207,6877542.2126995
76.264651737071,0.034358417769281,770160092.9957,6922852.2126463
76.764651737071,0.033913048499768,775200737.53512,6968162.2125943
77.264651737071,0.033476283140757,780241381.0002,7013472.2125438
77.764651737071,0.033047901488698,785282023.40948,7058782.2124932
78.264651737071,0.032627690338787,790322664.78604,7104092.2124432
78.764651737071,0.032215443221696,795363305.15237,7149402.2123944
79.264651737071,0.031810960149026,800403944.524,7194712.2123474
79.764651737071,0.031414047369882,805444582.92404,7240022.212301
80,0.031229788431193,807817193.69301,7261349.4718661

